date,hospital,admissions_total,admissions_emergency,admissions_scheduled,temperature,precipitation,is_weekend,is_holiday,day_of_week,month,year,special_event
2023-09-14,CHU_Angre,66,46,20,31.9,0.4,0,0,3,9,2023,
2023-09-14,Hôpital_Military,48,33,15,28.6,0.0,0,0,3,9,2023,
2023-09-15,CHU_Cocody,123,86,37,28.3,1.9,0,0,4,9,2023,
2023-09-15,CHU_Yopougon,158,110,48,31.4,2.7,0,0,4,9,2023,
2023-09-15,CHU_Treichville,99,69,30,28.0,7.0,0,0,4,9,2023,
2023-09-15,CHU_Angre,64,44,20,28.0,0.6,0,0,4,9,2023,
2023-09-15,Hôpital_Military,50,35,15,29.1,0.2,0,0,4,9,2023,
2023-09-16,CHU_Cocody,141,112,29,29.1,0.1,1,0,5,9,2023,
2023-09-16,CHU_Yopougon,181,144,37,29.8,11.9,1,0,5,9,2023,
2023-09-16,CHU_Treichville,118,94,24,27.7,3.0,1,0,5,9,2023,
2023-09-16,CHU_Angre,91,72,19,29.5,7.5,1,0,5,9,2023,
2023-09-16,Hôpital_Military,63,50,13,28.7,4.2,1,0,5,9,2023,
2023-09-17,CHU_Cocody,152,121,31,25.9,17.1,1,0,6,9,2023,
2023-09-17,CHU_Yopougon,176,140,36,28.9,4.7,1,0,6,9,2023,
2023-09-17,CHU_Treichville,120,95,25,26.9,2.5,1,0,6,9,2023,
2023-09-17,CHU_Angre,98,78,20,30.2,9.9,1,0,6,9,2023,
2023-09-17,Hôpital_Military,73,58,15,28.7,1.4,1,0,6,9,2023,
2023-09-18,CHU_Cocody,129,90,39,29.1,2.6,0,0,0,9,2023,
2023-09-18,CHU_Yopougon,158,110,48,29.5,1.0,0,0,0,9,2023,
2023-09-18,CHU_Treichville,96,67,29,33.9,8.1,0,0,0,9,2023,
2023-09-18,CHU_Angre,68,47,21,27.7,2.5,0,0,0,9,2023,
2023-09-18,Hôpital_Military,51,35,16,29.8,1.6,0,0,0,9,2023,
2023-09-19,CHU_Cocody,125,87,38,29.0,4.2,0,0,1,9,2023,
2023-09-19,CHU_Yopougon,155,108,47,27.5,3.0,0,0,1,9,2023,
2023-09-19,CHU_Treichville,102,71,31,28.5,4.5,0,0,1,9,2023,
2023-09-19,CHU_Angre,65,45,20,27.3,5.3,0,0,1,9,2023,
2023-09-19,Hôpital_Military,49,34,15,29.4,0.9,0,0,1,9,2023,
2023-09-20,CHU_Cocody,132,92,40,27.6,1.4,0,0,2,9,2023,
2023-09-20,CHU_Yopougon,155,108,47,25.2,17.0,0,0,2,9,2023,
2023-09-20,CHU_Treichville,96,67,29,26.6,1.3,0,0,2,9,2023,
2023-09-20,CHU_Angre,66,46,20,28.3,6.9,0,0,2,9,2023,
2023-09-20,Hôpital_Military,47,32,15,29.8,8.8,0,0,2,9,2023,
2023-09-21,CHU_Cocody,129,90,39,30.1,10.4,0,0,3,9,2023,
2023-09-21,CHU_Yopougon,165,115,50,27.2,2.9,0,0,3,9,2023,
2023-09-21,CHU_Treichville,101,70,31,22.5,6.8,0,0,3,9,2023,
2023-09-21,CHU_Angre,64,44,20,27.8,4.3,0,0,3,9,2023,
2023-09-21,Hôpital_Military,50,35,15,30.5,2.0,0,0,3,9,2023,
2023-09-22,CHU_Cocody,129,90,39,25.0,1.1,0,0,4,9,2023,
2023-09-22,CHU_Yopougon,156,109,47,28.8,0.7,0,0,4,9,2023,
2023-09-22,CHU_Treichville,95,66,29,28.2,1.2,0,0,4,9,2023,
2023-09-22,CHU_Angre,68,47,21,28.4,13.0,0,0,4,9,2023,
2023-09-22,Hôpital_Military,43,30,13,27.8,6.5,0,0,4,9,2023,
2023-09-23,CHU_Cocody,150,119,31,28.7,5.7,1,0,5,9,2023,
2023-09-23,CHU_Yopougon,176,140,36,29.8,7.8,1,0,5,9,2023,
2023-09-23,CHU_Treichville,114,91,23,29.7,1.5,1,0,5,9,2023,
2023-09-23,CHU_Angre,78,62,16,29.1,0.1,1,0,5,9,2023,
2023-09-23,Hôpital_Military,79,63,16,28.2,6.7,1,0,5,9,2023,
2023-09-24,CHU_Cocody,154,123,31,28.3,5.9,1,0,6,9,2023,
2023-09-24,CHU_Yopougon,182,145,37,26.0,7.6,1,0,6,9,2023,
2023-09-24,CHU_Treichville,111,88,23,25.4,0.5,1,0,6,9,2023,
2023-09-24,CHU_Angre,81,64,17,29.8,1.5,1,0,6,9,2023,
2023-09-24,Hôpital_Military,71,56,15,31.5,7.9,1,0,6,9,2023,
2023-09-25,CHU_Cocody,129,90,39,26.9,0.8,0,0,0,9,2023,
2023-09-25,CHU_Yopougon,156,109,47,24.2,4.2,0,0,0,9,2023,
2023-09-25,CHU_Treichville,99,69,30,24.9,2.6,0,0,0,9,2023,
2023-09-25,CHU_Angre,63,44,19,28.1,2.9,0,0,0,9,2023,
2023-09-25,Hôpital_Military,52,36,16,28.9,6.8,0,0,0,9,2023,
2023-09-26,CHU_Cocody,122,85,37,25.8,0.3,0,0,1,9,2023,
2023-09-26,CHU_Yopougon,156,109,47,28.4,1.1,0,0,1,9,2023,
2023-09-26,CHU_Treichville,97,67,30,25.7,2.9,0,0,1,9,2023,
2023-09-26,CHU_Angre,73,51,22,29.1,2.7,0,0,1,9,2023,
2023-09-26,Hôpital_Military,49,34,15,28.5,0.6,0,0,1,9,2023,
2023-09-27,CHU_Cocody,129,90,39,25.7,2.7,0,0,2,9,2023,
2023-09-27,CHU_Yopougon,158,110,48,24.5,3.7,0,0,2,9,2023,
2023-09-27,CHU_Treichville,103,72,31,30.0,9.7,0,0,2,9,2023,
2023-09-27,CHU_Angre,71,49,22,25.0,3.6,0,0,2,9,2023,
2023-09-27,Hôpital_Military,50,35,15,25.5,0.2,0,0,2,9,2023,
2023-09-28,CHU_Cocody,127,88,39,28.0,12.5,0,0,3,9,2023,
2023-09-28,CHU_Yopougon,231,107,47,28.9,4.2,0,0,3,9,2023,Grippe_saisonnière
2023-09-28,CHU_Treichville,100,70,30,26.7,3.5,0,0,3,9,2023,
2023-09-28,CHU_Angre,69,48,21,26.0,1.0,0,0,3,9,2023,
2023-09-28,Hôpital_Military,46,32,14,28.3,6.5,0,0,3,9,2023,
2023-09-29,CHU_Cocody,190,88,39,29.5,0.7,0,0,4,9,2023,Grippe_saisonnière
2023-09-29,CHU_Yopougon,157,109,48,29.5,1.6,0,0,4,9,2023,
2023-09-29,CHU_Treichville,101,70,31,31.1,0.5,0,0,4,9,2023,
2023-09-29,CHU_Angre,69,48,21,26.5,2.1,0,0,4,9,2023,
2023-09-29,Hôpital_Military,49,34,15,29.7,1.5,0,0,4,9,2023,
2023-09-30,CHU_Cocody,144,115,29,27.4,4.0,1,0,5,9,2023,
2023-09-30,CHU_Yopougon,179,143,36,29.4,2.3,1,0,5,9,2023,
2023-09-30,CHU_Treichville,119,95,24,27.1,1.2,1,0,5,9,2023,
2023-09-30,CHU_Angre,93,74,19,28.5,3.4,1,0,5,9,2023,
2023-09-30,Hôpital_Military,80,63,17,27.0,5.2,1,0,5,9,2023,
2023-10-01,CHU_Cocody,149,119,30,28.6,0.6,1,0,6,10,2023,
2023-10-01,CHU_Yopougon,183,146,37,26.8,1.6,1,0,6,10,2023,
2023-10-01,CHU_Treichville,117,93,24,23.7,7.2,1,0,6,10,2023,
2023-10-01,CHU_Angre,91,72,19,28.5,9.0,1,0,6,10,2023,
2023-10-01,Hôpital_Military,61,48,13,27.8,4.5,1,0,6,10,2023,
2023-10-02,CHU_Cocody,128,89,39,26.1,2.1,0,0,0,10,2023,
2023-10-02,CHU_Yopougon,157,109,48,31.2,0.8,0,0,0,10,2023,
2023-10-02,CHU_Treichville,98,68,30,23.8,2.1,0,0,0,10,2023,
2023-10-02,CHU_Angre,105,49,21,28.1,0.9,0,0,0,10,2023,Epidémie_paludisme
2023-10-02,Hôpital_Military,47,32,15,28.5,0.7,0,0,0,10,2023,
2023-10-03,CHU_Cocody,130,91,39,25.3,0.8,0,0,1,10,2023,
2023-10-03,CHU_Yopougon,158,110,48,28.7,1.0,0,0,1,10,2023,
2023-10-03,CHU_Treichville,99,69,30,27.9,3.2,0,0,1,10,2023,
2023-10-03,CHU_Angre,68,47,21,26.6,1.6,0,0,1,10,2023,
2023-10-03,Hôpital_Military,46,32,14,29.9,2.7,0,0,1,10,2023,
2023-10-04,CHU_Cocody,130,91,39,31.3,3.1,0,0,2,10,2023,
2023-10-04,CHU_Yopougon,156,109,47,31.4,1.8,0,0,2,10,2023,
2023-10-04,CHU_Treichville,98,68,30,30.4,1.0,0,0,2,10,2023,
2023-10-04,CHU_Angre,74,51,23,28.8,6.4,0,0,2,10,2023,
2023-10-04,Hôpital_Military,46,32,14,23.7,6.1,0,0,2,10,2023,
2023-10-05,CHU_Cocody,127,88,39,21.3,5.8,0,0,3,10,2023,
2023-10-05,CHU_Yopougon,158,110,48,24.9,1.2,0,0,3,10,2023,
2023-10-05,CHU_Treichville,97,67,30,27.3,0.8,0,0,3,10,2023,
2023-10-05,CHU_Angre,65,45,20,28.2,0.9,0,0,3,10,2023,
2023-10-05,Hôpital_Military,45,31,14,24.6,2.3,0,0,3,10,2023,
2023-10-06,CHU_Cocody,128,89,39,29.2,6.6,0,0,4,10,2023,
2023-10-06,CHU_Yopougon,159,111,48,25.6,3.1,0,0,4,10,2023,
2023-10-06,CHU_Treichville,103,72,31,28.9,1.2,0,0,4,10,2023,
2023-10-06,CHU_Angre,63,44,19,24.9,0.6,0,0,4,10,2023,
2023-10-06,Hôpital_Military,47,32,15,25.8,2.5,0,0,4,10,2023,
2023-10-07,CHU_Cocody,211,112,29,26.9,1.3,1,0,5,10,2023,Accident_routier_majeur
2023-10-07,CHU_Yopougon,167,133,34,24.8,11.0,1,0,5,10,2023,
2023-10-07,CHU_Treichville,123,98,25,26.7,3.4,1,0,5,10,2023,
2023-10-07,CHU_Angre,87,69,18,28.1,1.9,1,0,5,10,2023,
2023-10-07,Hôpital_Military,72,57,15,28.1,0.0,1,0,5,10,2023,
2023-10-08,CHU_Cocody,149,119,30,26.4,6.4,1,0,6,10,2023,
2023-10-08,CHU_Yopougon,180,144,36,28.0,0.5,1,0,6,10,2023,
2023-10-08,CHU_Treichville,116,92,24,28.4,0.7,1,0,6,10,2023,
2023-10-08,CHU_Angre,85,68,17,25.6,7.8,1,0,6,10,2023,
2023-10-08,Hôpital_Military,69,55,14,26.2,0.8,1,0,6,10,2023,
2023-10-09,CHU_Cocody,131,91,40,27.7,0.7,0,0,0,10,2023,
2023-10-09,CHU_Yopougon,156,109,47,25.4,2.2,0,0,0,10,2023,
2023-10-09,CHU_Treichville,102,71,31,27.1,0.5,0,0,0,10,2023,
2023-10-09,CHU_Angre,71,49,22,29.8,1.3,0,0,0,10,2023,
2023-10-09,Hôpital_Military,50,35,15,26.1,1.9,0,0,0,10,2023,
2023-10-10,CHU_Cocody,133,93,40,25.6,0.3,0,0,1,10,2023,
2023-10-10,CHU_Yopougon,156,109,47,26.0,3.3,0,0,1,10,2023,
2023-10-10,CHU_Treichville,98,68,30,26.3,1.4,0,0,1,10,2023,
2023-10-10,CHU_Angre,67,46,21,28.6,0.8,0,0,1,10,2023,
2023-10-10,Hôpital_Military,47,32,15,24.6,7.8,0,0,1,10,2023,
2023-10-11,CHU_Cocody,130,91,39,22.9,1.0,0,0,2,10,2023,
2023-10-11,CHU_Yopougon,163,114,49,25.6,0.7,0,0,2,10,2023,
2023-10-11,CHU_Treichville,101,70,31,32.4,1.2,0,0,2,10,2023,
2023-10-11,CHU_Angre,68,47,21,26.6,6.5,0,0,2,10,2023,
2023-10-11,Hôpital_Military,44,30,14,27.2,1.3,0,0,2,10,2023,
2023-10-12,CHU_Cocody,125,87,38,30.1,0.1,0,0,3,10,2023,
2023-10-12,CHU_Yopougon,155,108,47,23.3,2.6,0,0,3,10,2023,
2023-10-12,CHU_Treichville,154,72,31,24.2,8.4,0,0,3,10,2023,Grippe_saisonnière
2023-10-12,CHU_Angre,69,48,21,28.0,0.5,0,0,3,10,2023,
2023-10-12,Hôpital_Military,45,31,14,22.8,9.3,0,0,3,10,2023,
2023-10-13,CHU_Cocody,124,86,38,25.6,1.9,0,0,4,10,2023,
2023-10-13,CHU_Yopougon,154,107,47,26.2,1.3,0,0,4,10,2023,
2023-10-13,CHU_Treichville,100,70,30,24.2,1.7,0,0,4,10,2023,
2023-10-13,CHU_Angre,71,49,22,26.8,3.8,0,0,4,10,2023,
2023-10-13,Hôpital_Military,46,32,14,27.7,0.8,0,0,4,10,2023,
2023-10-14,CHU_Cocody,152,121,31,26.9,4.2,1,0,5,10,2023,
2023-10-14,CHU_Yopougon,174,139,35,30.1,0.5,1,0,5,10,2023,
2023-10-14,CHU_Treichville,111,88,23,27.8,3.3,1,0,5,10,2023,
2023-10-14,CHU_Angre,80,63,17,24.6,0.8,1,0,5,10,2023,
2023-10-14,Hôpital_Military,63,50,13,27.3,6.7,1,0,5,10,2023,
2023-10-15,CHU_Cocody,150,119,31,24.6,2.6,1,0,6,10,2023,
2023-10-15,CHU_Yopougon,180,144,36,28.6,0.3,1,0,6,10,2023,
2023-10-15,CHU_Treichville,124,99,25,27.6,0.9,1,0,6,10,2023,
2023-10-15,CHU_Angre,95,76,19,27.9,6.6,1,0,6,10,2023,
2023-10-15,Hôpital_Military,69,55,14,24.5,1.0,1,0,6,10,2023,
2023-10-16,CHU_Cocody,126,88,38,26.9,0.4,0,0,0,10,2023,
2023-10-16,CHU_Yopougon,162,113,49,25.2,1.5,0,0,0,10,2023,
2023-10-16,CHU_Treichville,98,68,30,27.0,0.2,0,0,0,10,2023,
2023-10-16,CHU_Angre,70,49,21,24.1,0.2,0,0,0,10,2023,
2023-10-16,Hôpital_Military,48,33,15,25.7,1.8,0,0,0,10,2023,
2023-10-17,CHU_Cocody,128,89,39,24.9,2.7,0,0,1,10,2023,
2023-10-17,CHU_Yopougon,162,113,49,25.7,3.2,0,0,1,10,2023,
2023-10-17,CHU_Treichville,96,67,29,26.7,7.0,0,0,1,10,2023,
2023-10-17,CHU_Angre,71,49,22,25.3,1.9,0,0,1,10,2023,
2023-10-17,Hôpital_Military,45,31,14,25.2,0.2,0,0,1,10,2023,
2023-10-18,CHU_Cocody,132,92,40,28.3,2.3,0,0,2,10,2023,
2023-10-18,CHU_Yopougon,157,109,48,25.8,0.0,0,0,2,10,2023,
2023-10-18,CHU_Treichville,102,71,31,26.4,3.3,0,0,2,10,2023,
2023-10-18,CHU_Angre,68,47,21,27.2,1.7,0,0,2,10,2023,
2023-10-18,Hôpital_Military,49,34,15,22.9,2.1,0,0,2,10,2023,
2023-10-19,CHU_Cocody,127,88,39,29.1,1.7,0,0,3,10,2023,
2023-10-19,CHU_Yopougon,155,108,47,29.8,2.1,0,0,3,10,2023,
2023-10-19,CHU_Treichville,92,64,28,30.3,16.4,0,0,3,10,2023,
2023-10-19,CHU_Angre,71,49,22,24.3,1.2,0,0,3,10,2023,
2023-10-19,Hôpital_Military,43,30,13,28.0,0.2,0,0,3,10,2023,
2023-10-20,CHU_Cocody,129,90,39,24.6,0.0,0,0,4,10,2023,
2023-10-20,CHU_Yopougon,158,110,48,27.3,2.9,0,0,4,10,2023,
2023-10-20,CHU_Treichville,97,67,30,22.8,3.0,0,0,4,10,2023,
2023-10-20,CHU_Angre,70,49,21,27.5,4.7,0,0,4,10,2023,
2023-10-20,Hôpital_Military,50,35,15,24.5,0.5,0,0,4,10,2023,
2023-10-21,CHU_Cocody,148,118,30,27.0,2.5,1,0,5,10,2023,
2023-10-21,CHU_Yopougon,176,140,36,25.2,9.3,1,0,5,10,2023,
2023-10-21,CHU_Treichville,125,99,26,25.0,0.5,1,0,5,10,2023,
2023-10-21,CHU_Angre,92,73,19,24.6,7.2,1,0,5,10,2023,
2023-10-21,Hôpital_Military,63,50,13,24.9,5.0,1,0,5,10,2023,
2023-10-22,CHU_Cocody,151,120,31,25.0,2.4,1,0,6,10,2023,
2023-10-22,CHU_Yopougon,262,140,35,22.8,9.8,1,0,6,10,2023,Epidémie_paludisme
2023-10-22,CHU_Treichville,121,96,25,26.0,0.8,1,0,6,10,2023,
2023-10-22,CHU_Angre,88,70,18,21.9,4.7,1,0,6,10,2023,
2023-10-22,Hôpital_Military,54,43,11,28.6,5.4,1,0,6,10,2023,
2023-10-23,CHU_Cocody,127,88,39,23.1,6.0,0,0,0,10,2023,
2023-10-23,CHU_Yopougon,157,109,48,24.1,0.4,0,0,0,10,2023,
2023-10-23,CHU_Treichville,98,68,30,23.1,2.3,0,0,0,10,2023,
2023-10-23,CHU_Angre,69,48,21,29.3,7.7,0,0,0,10,2023,
2023-10-23,Hôpital_Military,49,34,15,27.5,1.2,0,0,0,10,2023,
2023-10-24,CHU_Cocody,124,86,38,25.3,3.4,0,0,1,10,2023,
2023-10-24,CHU_Yopougon,154,107,47,26.6,4.6,0,0,1,10,2023,
2023-10-24,CHU_Treichville,100,70,30,28.4,1.7,0,0,1,10,2023,
2023-10-24,CHU_Angre,70,49,21,24.3,2.3,0,0,1,10,2023,
2023-10-24,Hôpital_Military,43,30,13,24.9,1.8,0,0,1,10,2023,
2023-10-25,CHU_Cocody,128,89,39,25.3,2.9,0,0,2,10,2023,
2023-10-25,CHU_Yopougon,157,109,48,28.4,6.1,0,0,2,10,2023,
2023-10-25,CHU_Treichville,98,68,30,24.9,5.3,0,0,2,10,2023,
2023-10-25,CHU_Angre,71,49,22,25.0,0.1,0,0,2,10,2023,
2023-10-25,Hôpital_Military,46,32,14,24.9,1.5,0,0,2,10,2023,
2023-10-26,CHU_Cocody,130,91,39,26.0,0.3,0,0,3,10,2023,
2023-10-26,CHU_Yopougon,155,108,47,27.2,2.0,0,0,3,10,2023,
2023-10-26,CHU_Treichville,94,65,29,22.8,7.2,0,0,3,10,2023,
2023-10-26,CHU_Angre,66,46,20,23.9,3.0,0,0,3,10,2023,
2023-10-26,Hôpital_Military,45,31,14,25.4,2.4,0,0,3,10,2023,
2023-10-27,CHU_Cocody,127,88,39,26.7,2.1,0,0,4,10,2023,
2023-10-27,CHU_Yopougon,153,107,46,24.1,1.0,0,0,4,10,2023,
2023-10-27,CHU_Treichville,96,67,29,22.9,17.5,0,0,4,10,2023,
2023-10-27,CHU_Angre,65,45,20,23.9,0.2,0,0,4,10,2023,
2023-10-27,Hôpital_Military,49,34,15,24.3,0.7,0,0,4,10,2023,
2023-10-28,CHU_Cocody,143,114,29,25.8,1.0,1,0,5,10,2023,
2023-10-28,CHU_Yopougon,184,147,37,25.7,0.6,1,0,5,10,2023,
2023-10-28,CHU_Treichville,123,98,25,25.8,13.5,1,0,5,10,2023,
2023-10-28,CHU_Angre,96,76,20,24.6,1.5,1,0,5,10,2023,
2023-10-28,Hôpital_Military,70,55,15,26.7,2.0,1,0,5,10,2023,
2023-10-29,CHU_Cocody,158,126,32,26.6,1.3,1,0,6,10,2023,
2023-10-29,CHU_Yopougon,188,150,38,25.4,3.4,1,0,6,10,2023,
2023-10-29,CHU_Treichville,107,85,22,23.5,0.8,1,0,6,10,2023,
2023-10-29,CHU_Angre,90,72,18,25.7,1.0,1,0,6,10,2023,
2023-10-29,Hôpital_Military,72,57,15,27.4,3.2,1,0,6,10,2023,
2023-10-30,CHU_Cocody,126,88,38,25.8,0.7,0,0,0,10,2023,
2023-10-30,CHU_Yopougon,159,111,48,26.8,3.0,0,0,0,10,2023,
2023-10-30,CHU_Treichville,97,67,30,26.9,9.8,0,0,0,10,2023,
2023-10-30,CHU_Angre,69,48,21,25.0,4.7,0,0,0,10,2023,
2023-10-30,Hôpital_Military,48,33,15,23.3,2.6,0,0,0,10,2023,
2023-10-31,CHU_Cocody,132,92,40,20.8,2.6,0,0,1,10,2023,
2023-10-31,CHU_Yopougon,163,114,49,23.6,1.3,0,0,1,10,2023,
2023-10-31,CHU_Treichville,96,67,29,24.3,4.4,0,0,1,10,2023,
2023-10-31,CHU_Angre,66,46,20,25.4,2.9,0,0,1,10,2023,
2023-10-31,Hôpital_Military,50,35,15,23.6,4.0,0,0,1,10,2023,
2023-11-01,CHU_Cocody,155,108,47,23.6,0.0,0,1,2,11,2023,
2023-11-01,CHU_Yopougon,184,128,56,25.6,2.6,0,1,2,11,2023,
2023-11-01,CHU_Treichville,121,84,37,25.3,0.0,0,1,2,11,2023,
2023-11-01,CHU_Angre,92,64,28,24.9,0.5,0,1,2,11,2023,
2023-11-01,Hôpital_Military,75,52,23,23.9,1.0,0,1,2,11,2023,
2023-11-02,CHU_Cocody,126,88,38,25.4,0.3,0,0,3,11,2023,
2023-11-02,CHU_Yopougon,156,109,47,25.0,0.5,0,0,3,11,2023,
2023-11-02,CHU_Treichville,95,66,29,23.6,0.5,0,0,3,11,2023,
2023-11-02,CHU_Angre,67,46,21,20.1,0.9,0,0,3,11,2023,
2023-11-02,Hôpital_Military,42,29,13,24.0,0.6,0,0,3,11,2023,
2023-11-03,CHU_Cocody,128,89,39,24.4,0.9,0,0,4,11,2023,
2023-11-03,CHU_Yopougon,162,113,49,22.6,1.3,0,0,4,11,2023,
2023-11-03,CHU_Treichville,97,67,30,25.0,1.5,0,0,4,11,2023,
2023-11-03,CHU_Angre,72,50,22,22.9,0.1,0,0,4,11,2023,
2023-11-03,Hôpital_Military,47,32,15,23.5,0.5,0,0,4,11,2023,
2023-11-04,CHU_Cocody,144,115,29,28.1,0.0,1,0,5,11,2023,
2023-11-04,CHU_Yopougon,181,144,37,25.8,0.8,1,0,5,11,2023,
2023-11-04,CHU_Treichville,121,96,25,23.7,4.6,1,0,5,11,2023,
2023-11-04,CHU_Angre,86,68,18,28.2,0.3,1,0,5,11,2023,
2023-11-04,Hôpital_Military,72,57,15,20.8,1.0,1,0,5,11,2023,
2023-11-05,CHU_Cocody,138,110,28,23.6,0.6,1,0,6,11,2023,
2023-11-05,CHU_Yopougon,177,141,36,28.3,0.2,1,0,6,11,2023,
2023-11-05,CHU_Treichville,120,95,25,25.6,0.5,1,0,6,11,2023,
2023-11-05,CHU_Angre,87,69,18,23.5,0.9,1,0,6,11,2023,
2023-11-05,Hôpital_Military,68,54,14,24.3,1.0,1,0,6,11,2023,
2023-11-06,CHU_Cocody,128,89,39,22.4,0.4,0,0,0,11,2023,
2023-11-06,CHU_Yopougon,157,109,48,25.5,1.1,0,0,0,11,2023,
2023-11-06,CHU_Treichville,99,69,30,22.0,0.2,0,0,0,11,2023,
2023-11-06,CHU_Angre,68,47,21,26.7,0.7,0,0,0,11,2023,
2023-11-06,Hôpital_Military,46,32,14,21.6,1.3,0,0,0,11,2023,
2023-11-07,CHU_Cocody,126,88,38,25.1,1.7,0,0,1,11,2023,
2023-11-07,CHU_Yopougon,156,109,47,23.8,0.5,0,0,1,11,2023,
2023-11-07,CHU_Treichville,96,67,29,23.6,0.1,0,0,1,11,2023,
2023-11-07,CHU_Angre,66,46,20,22.8,0.2,0,0,1,11,2023,
2023-11-07,Hôpital_Military,44,30,14,23.6,2.5,0,0,1,11,2023,
2023-11-08,CHU_Cocody,127,88,39,26.0,0.2,0,0,2,11,2023,
2023-11-08,CHU_Yopougon,164,114,50,23.5,1.3,0,0,2,11,2023,
2023-11-08,CHU_Treichville,98,68,30,25.1,0.0,0,0,2,11,2023,
2023-11-08,CHU_Angre,72,50,22,22.7,4.9,0,0,2,11,2023,
2023-11-08,Hôpital_Military,49,34,15,22.9,0.5,0,0,2,11,2023,
2023-11-09,CHU_Cocody,127,88,39,24.7,2.0,0,0,3,11,2023,
2023-11-09,CHU_Yopougon,157,109,48,26.7,0.1,0,0,3,11,2023,
2023-11-09,CHU_Treichville,99,69,30,20.0,0.7,0,0,3,11,2023,
2023-11-09,CHU_Angre,65,45,20,20.8,2.8,0,0,3,11,2023,
2023-11-09,Hôpital_Military,47,32,15,24.8,1.7,0,0,3,11,2023,
2023-11-10,CHU_Cocody,132,92,40,24.9,0.1,0,0,4,11,2023,
2023-11-10,CHU_Yopougon,159,111,48,25.6,0.1,0,0,4,11,2023,
2023-11-10,CHU_Treichville,95,66,29,21.5,0.6,0,0,4,11,2023,
2023-11-10,CHU_Angre,71,49,22,22.3,0.9,0,0,4,11,2023,
2023-11-10,Hôpital_Military,52,36,16,21.8,0.5,0,0,4,11,2023,
2023-11-11,CHU_Cocody,151,120,31,25.9,2.4,1,0,5,11,2023,
2023-11-11,CHU_Yopougon,177,141,36,20.4,0.9,1,0,5,11,2023,
2023-11-11,CHU_Treichville,128,102,26,26.3,0.1,1,0,5,11,2023,
2023-11-11,CHU_Angre,86,68,18,23.8,0.7,1,0,5,11,2023,
2023-11-11,Hôpital_Military,64,51,13,20.2,0.5,1,0,5,11,2023,
2023-11-12,CHU_Cocody,163,130,33,23.4,0.8,1,0,6,11,2023,
2023-11-12,CHU_Yopougon,178,142,36,27.0,1.0,1,0,6,11,2023,
2023-11-12,CHU_Treichville,107,85,22,20.5,0.2,1,0,6,11,2023,
2023-11-12,CHU_Angre,83,66,17,23.2,2.0,1,0,6,11,2023,
2023-11-12,Hôpital_Military,77,61,16,25.3,1.4,1,0,6,11,2023,
2023-11-13,CHU_Cocody,132,92,40,26.4,0.5,0,0,0,11,2023,
2023-11-13,CHU_Yopougon,156,109,47,22.4,0.5,0,0,0,11,2023,
2023-11-13,CHU_Treichville,98,68,30,24.5,2.2,0,0,0,11,2023,
2023-11-13,CHU_Angre,64,44,20,22.7,0.1,0,0,0,11,2023,
2023-11-13,Hôpital_Military,48,33,15,25.4,2.0,0,0,0,11,2023,
2023-11-14,CHU_Cocody,125,87,38,23.6,0.4,0,0,1,11,2023,
2023-11-14,CHU_Yopougon,158,110,48,22.6,0.0,0,0,1,11,2023,
2023-11-14,CHU_Treichville,100,70,30,22.8,0.5,0,0,1,11,2023,
2023-11-14,CHU_Angre,72,50,22,26.9,0.5,0,0,1,11,2023,
2023-11-14,Hôpital_Military,47,32,15,28.5,0.2,0,0,1,11,2023,
2023-11-15,CHU_Cocody,127,88,39,28.1,0.7,0,0,2,11,2023,
2023-11-15,CHU_Yopougon,156,109,47,22.5,0.2,0,0,2,11,2023,
2023-11-15,CHU_Treichville,102,71,31,20.6,0.4,0,0,2,11,2023,
2023-11-15,CHU_Angre,68,47,21,22.3,1.9,0,0,2,11,2023,
2023-11-15,Hôpital_Military,50,35,15,22.6,0.7,0,0,2,11,2023,
2023-11-16,CHU_Cocody,129,90,39,21.6,3.4,0,0,3,11,2023,
2023-11-16,CHU_Yopougon,154,107,47,23.3,2.3,0,0,3,11,2023,
2023-11-16,CHU_Treichville,93,65,28,20.3,0.0,0,0,3,11,2023,
2023-11-16,CHU_Angre,66,46,20,25.9,0.4,0,0,3,11,2023,
2023-11-16,Hôpital_Military,42,29,13,23.5,0.8,0,0,3,11,2023,
2023-11-17,CHU_Cocody,129,90,39,26.2,1.2,0,0,4,11,2023,
2023-11-17,CHU_Yopougon,158,110,48,24.8,1.0,0,0,4,11,2023,
2023-11-17,CHU_Treichville,98,68,30,23.0,0.4,0,0,4,11,2023,
2023-11-17,CHU_Angre,71,49,22,24.0,0.1,0,0,4,11,2023,
2023-11-17,Hôpital_Military,48,33,15,24.9,1.1,0,0,4,11,2023,
2023-11-18,CHU_Cocody,139,111,28,21.4,0.1,1,0,5,11,2023,
2023-11-18,CHU_Yopougon,179,143,36,21.5,0.8,1,0,5,11,2023,
2023-11-18,CHU_Treichville,113,90,23,26.9,0.8,1,0,5,11,2023,
2023-11-18,CHU_Angre,78,62,16,25.9,0.9,1,0,5,11,2023,
2023-11-18,Hôpital_Military,71,56,15,26.1,0.3,1,0,5,11,2023,
2023-11-19,CHU_Cocody,150,119,31,24.6,0.6,1,0,6,11,2023,
2023-11-19,CHU_Yopougon,170,136,34,22.3,3.5,1,0,6,11,2023,
2023-11-19,CHU_Treichville,120,95,25,25.1,1.2,1,0,6,11,2023,
